0 0 4 -1
1 0 4 -1
2 0 4 -1
3 0 4 -1
4 0 4 0
5 0 4 0
6 0 4 1
7 0 4 1
8 0 4 1
9 0 4 1
10 0 3 2
11 0 3 3
12 0 3 3
13 0 3 3
14 0 3 2
15 0 3 3
16 0 3 2
17 0 2 4
18 0 3 3
19 0 3 3
20 0 3 2
21 0 4 1
22 0 4 2
23 0 4 1
24 0 4 1
25 0 4 2
26 0 4 1
27 0 4 0
28 0 4 0
29 0 4 0
30 0 4 0
31 0 4 0
32 0 4 1
33 0 4 1
34 0 4 -1
35 0 4 1
36 0 4 1
37 0 4 1
38 0 4 1
39 0 4 2
40 0 4 1
41 0 4 2
42 0 4 2
43 0 4 1
44 0 4 2
45 0 4 1
46 0 4 0
47 0 4 0
48 0 4 0
49 0 4 0
50 0 4 0
51 0 4 0
52 0 4 1
53 0 4 -1
54 0 3 -1
55 0 4 1
56 0 4 0
57 0 3 1
58 0 4 1
59 0 4 0
60 0 4 1
61 0 4 1
62 0 3 2
63 0 4 2
64 0 4 1
65 0 4 1
66 0 4 2
67 0 4 2
68 0 3 2
69 0 4 2
70 0 4 2
71 0 4 1
72 0 4 1
73 0 3 2
74 0 3 3
75 0 4 2
76 0 3 2
77 0 4 1
78 0 4 1
79 0 4 1
80 0 4 0
81 0 4 2
82 0 4 1
83 0 3 2
84 0 4 0
85 0 3 2
86 0 3 2
87 0 4 1
88 0 4 1
89 0 4 1
90 0 4 1
91 0 4 0
92 0 4 1
93 0 4 0
94 0 4 -1
95 0 4 0
96 0 4 1
97 0 4 1
98 0 4 1
99 0 4 0
100 0 3 1
101 0 4 0
102 0 4 0
103 0 3 1
104 0 4 0
105 0 4 0
106 0 4 0
107 0 4 0
108 0 3 2
109 0 4 1
110 0 4 1
111 0 4 1
112 0 4 1
113 0 4 0
114 0 4 2
115 0 4 1
116 0 4 2
117 0 4 2
118 0 4 0
119 0 4 2
120 0 4 0
121 0 4 0
122 0 4 0
123 0 4 0
124 0 4 0
125 0 4 -1
126 0 4 0
127 0 3 -2
128 0 4 -1
129 0 3 -2
130 0 3 -2
131 0 3 -1
132 0 3 -2
133 0 3 -2
134 0 3 -2
135 0 3 -2
136 0 3 -1
137 0 3 -1
138 0 4 0
139 0 4 0
140 0 4 1
141 0 4 0
142 0 4 -1
143 0 4 0
144 0 4 0
145 0 4 0
146 0 4 0
147 0 4 0
148 0 4 -1
149 0 4 0
150 0 4 0
151 0 4 -1
152 0 4 0
153 0 4 -1
154 0 4 -1
155 0 4 -2
156 0 4 -1
157 0 4 -1
158 0 3 -2
159 0 4 -1
160 0 3 -2
161 0 3 -2
162 0 3 -2
163 0 4 -1
164 0 4 -2
165 0 3 -2
166 0 4 0
167 0 4 0
168 0 4 0
169 0 4 0
170 0 4 -2
171 0 4 0
172 0 4 0
173 0 4 0
174 0 4 1
175 0 4 0
176 0 4 0
177 0 4 0
178 0 4 2
179 0 4 0
180 0 4 -1
181 0 4 2
182 0 4 2
183 0 4 1
184 0 4 1
185 0 4 1
186 0 4 0
187 0 4 0
188 0 4 0
189 0 4 0
190 0 4 0
191 0 4 -1
192 0 4 0
193 0 4 1
194 0 4 -1
195 0 4 0
196 0 4 -1
197 0 4 -1
198 0 4 0
199 0 4 -1
200 0 4 0
201 0 4 -1
202 0 4 -2
203 0 4 -1
204 0 4 -2
205 0 4 -1
206 0 4 -1
207 0 4 -2
208 0 4 -2
209 0 4 -2
210 0 4 -2
211 0 4 -2
212 0 3 -3
213 0 4 -2
214 0 3 -3
215 0 3 -2
216 0 3 -3
217 0 4 -2
218 0 3 -3
219 0 3 -2
220 0 3 -3
221 0 3 -3
222 0 3 -2
223 0 3 -2
224 0 4 -2
225 0 4 -2
226 0 4 -2
227 0 4 -1
228 0 3 -2
229 0 3 -2
230 0 4 -1
231 0 3 -2
232 0 2 -3
233 0 1 -4
234 0 -2 -3
235 0 -3 -2
236 0 -3 -1
237 0 -4 -1
238 0 -4 -1
239 0 -4 -1
240 0 -4 -2
241 0 -4 -2
242 0 -4 -2
243 0 -4 -3
244 0 -3 -3
245 0 -4 -3
246 0 -3 -4
247 0 -3 -4
248 0 0 -5
249 0 1 -5
250 0 3 -4
251 0 3 -4
252 0 3 -4
253 0 4 -3
254 0 4 -3
255 0 3 -3
256 0 4 -3
257 0 3 -3
258 0 3 -4
259 0 4 -2
260 0 3 -3
261 0 3 -4
262 0 3 -3
263 0 3 -3
264 0 3 -3
265 0 3 -3
266 0 3 -3
267 0 3 -3
268 0 3 -3
269 0 3 -3
270 0 3 -3
271 0 3 -3
272 0 3 -3
273 0 3 -3
274 0 3 -2
275 0 4 -2
276 0 4 -2
277 0 3 -3
278 0 4 -1
279 0 4 -1
280 0 4 -1
281 0 4 -1
282 0 4 -1
283 0 4 -1
284 0 4 -1
285 0 4 -1
286 0 4 -1
287 0 4 -2
288 0 3 -3
289 0 3 -2
290 0 3 -3
291 0 3 -2
292 0 3 -2
293 0 3 -2
294 0 3 -2
295 0 3 -2
296 0 3 -2
297 0 3 -2
298 0 4 -1
299 0 4 -1
0 1 4 -1
1 1 4 0
2 1 4 -1
3 1 4 -1
4 1 4 -1
5 1 4 0
6 1 4 -1
7 1 4 1
8 1 4 0
9 1 4 1
10 1 3 1
11 1 3 2
12 1 3 2
13 1 3 2
14 1 3 2
15 1 3 3
16 1 3 3
17 1 3 3
18 1 3 3
19 1 3 3
20 1 4 2
21 1 3 2
22 1 4 2
23 1 3 2
24 1 4 2
25 1 4 2
26 1 4 0
27 1 4 1
28 1 4 1
29 1 4 0
30 1 4 -1
31 1 4 0
32 1 4 0
33 1 4 0
34 1 4 2
35 1 4 0
36 1 4 2
37 1 4 2
38 1 4 1
39 1 4 2
40 1 4 2
41 1 4 1
42 1 4 2
43 1 4 1
44 1 4 2
45 1 4 1
46 1 4 1
47 1 4 0
48 1 4 0
49 1 4 0
50 1 4 0
51 1 4 0
52 1 4 -1
53 1 4 -1
54 1 4 -1
55 1 4 0
56 1 4 0
57 1 4 0
58 1 4 1
59 1 4 1
60 1 4 0
61 1 3 2
62 1 3 2
63 1 3 3
64 1 4 2
65 1 4 2
66 1 3 2
67 1 3 3
68 1 4 2
69 1 4 2
70 1 4 2
71 1 4 2
72 1 4 2
73 1 4 2
74 1 4 2
75 1 4 2
76 1 3 2
77 1 4 2
78 1 4 2
79 1 3 2
80 1 3 2
81 1 4 2
82 1 3 2
83 1 4 2
84 1 3 2
85 1 4 1
86 1 4 1
87 1 4 1
88 1 4 1
89 1 4 0
90 1 4 1
91 1 4 1
92 1 4 0
93 1 4 0
94 1 4 0
95 1 4 1
96 1 4 0
97 1 4 0
98 1 4 0
99 1 4 0
100 1 4 1
101 1 4 -1
102 1 4 1
103 1 4 0
104 1 3 1
105 1 4 1
106 1 4 0
107 1 4 1
108 1 4 0
109 1 4 1
110 1 4 1
111 1 4 0
112 1 4 2
113 1 4 1
114 1 4 2
115 1 4 1
116 1 4 1
117 1 4 2
118 1 4 1
119 1 4 2
120 1 4 0
121 1 4 1
122 1 4 1
123 1 4 0
124 1 4 0
125 1 4 -2
126 1 3 -2
127 1 4 -1
128 1 3 -2
129 1 3 -1
130 1 3 -1
131 1 3 -2
132 1 3 -1
133 1 3 -1
134 1 3 -1
135 1 3 -1
136 1 3 -1
137 1 4 0
138 1 4 0
139 1 4 0
140 1 4 1
141 1 4 1
142 1 4 1
143 1 4 1
144 1 4 0
145 1 4 1
146 1 4 1
147 1 4 1
148 1 4 -1
149 1 4 -1
150 1 4 0
151 1 4 -1
152 1 4 0
153 1 4 -1
154 1 4 -2
155 1 4 0
156 1 3 -2
157 1 4 -1
158 1 3 -2
159 1 3 -2
160 1 3 -1
161 1 3 -1
162 1 4 -1
163 1 4 -2
164 1 4 0
165 1 4 -1
166 1 4 -1
167 1 4 -1
168 1 4 -1
169 1 4 -1
170 1 4 -1
171 1 4 1
172 1 4 0
173 1 4 0
174 1 4 0
175 1 4 1
176 1 4 1
177 1 4 1
178 1 4 1
179 1 4 1
180 1 4 0
181 1 4 1
182 1 4 1
183 1 4 1
184 1 4 0
185 1 4 0
186 1 4 0
187 1 4 0
188 1 4 0
189 1 4 0
190 1 4 -1
191 1 4 0
192 1 4 1
193 1 4 0
194 1 4 0
195 1 4 1
196 1 4 1
197 1 4 1
198 1 4 0
199 1 4 1
200 1 4 -1
201 1 4 -1
202 1 4 0
203 1 4 -1
204 1 4 -1
205 1 4 -1
206 1 4 0
207 1 4 -2
208 1 4 -2
209 1 4 -2
210 1 3 -3
211 1 4 -2
212 1 4 -2
213 1 3 -3
214 1 4 -2
215 1 4 -2
216 1 3 -2
217 1 3 -3
218 1 3 -3
219 1 4 -2
220 1 3 -3
221 1 3 -3
222 1 4 -2
223 1 3 -3
224 1 4 -1
225 1 3 -3
226 1 4 -1
227 1 4 -1
228 1 4 -1
229 1 4 -2
230 1 4 -1
231 1 3 -2
232 1 3 -2
233 1 2 -3
234 1 -1 -4
235 1 -2 -3
236 1 -4 -1
237 1 -4 -1
238 1 -4 0
239 1 -4 -1
240 1 -4 -2
241 1 -4 -2
242 1 -4 -1
243 1 -3 -3
244 1 -3 -3
245 1 -4 -3
246 1 -2 -4
247 1 -1 -4
248 1 1 -5
249 1 3 -3
250 1 3 -3
251 1 4 -3
252 1 4 -3
253 1 4 -3
254 1 4 -3
255 1 4 -3
256 1 4 -3
257 1 4 -3
258 1 3 -3
259 1 3 -3
260 1 2 -4
261 1 3 -3
262 1 3 -3
263 1 3 -3
264 1 3 -3
265 1 3 -3
266 1 4 -2
267 1 3 -2
268 1 4 -2
269 1 4 -2
270 1 3 -3
271 1 3 -2
272 1 4 -2
273 1 3 -3
274 1 3 -3
275 1 3 -3
276 1 4 -2
277 1 4 -1
278 1 4 -2
279 1 4 -2
280 1 4 0
281 1 4 -1
282 1 4 0
283 1 4 -2
284 1 4 -1
285 1 4 -1
286 1 4 -2
287 1 3 -3
288 1 4 -1
289 1 3 -3
290 1 3 -2
291 1 3 -1
292 1 4 -1
293 1 3 -2
294 1 4 -1
295 1 3 -2
296 1 4 -1
297 1 4 -1
298 1 4 -1
299 1 4 -1
0 2 4 0
1 2 4 -1
2 2 4 0
3 2 4 0
4 2 4 0
5 2 4 1
6 2 4 0
7 2 4 0
8 2 4 1
9 2 4 0
10 2 3 2
11 2 3 2
12 2 3 2
13 2 3 3
14 2 2 3
15 2 3 2
16 2 3 3
17 2 3 3
18 2 3 3
19 2 3 2
20 2 4 2
21 2 4 2
22 2 4 2
23 2 4 1
24 2 4 1
25 2 4 2
26 2 4 1
27 2 4 1
28 2 4 1
29 2 4 0
30 2 4 0
31 2 4 1
32 2 4 0
33 2 4 1
34 2 4 1
35 2 4 1
36 2 4 1
37 2 4 2
38 2 4 1
39 2 4 2
40 2 4 2
41 2 3 2
42 2 4 2
43 2 4 1
44 2 3 2
