0 0 4 -4
1 0 4 -4
2 0 4 -4
3 0 5 -2
4 0 4 -4
5 0 5 -3
6 0 4 -4
7 0 4 -4
8 0 4 -4
9 0 5 -3
10 0 4 -3
11 0 4 -4
12 0 3 -4
13 0 5 -2
14 0 5 -3
15 0 5 -3
16 0 6 -1
17 0 5 -3
18 0 5 -2
19 0 6 -1
20 0 6 -2
21 0 5 -2
22 0 6 0
23 0 6 -1
24 0 6 0
25 0 6 -1
26 0 6 0
27 0 6 -1
28 0 6 0
29 0 6 0
30 0 6 0
31 0 6 1
32 0 6 1
33 0 6 1
34 0 6 1
35 0 5 2
36 0 6 2
37 0 6 2
38 0 6 1
39 0 5 2
40 0 5 2
41 0 5 2
42 0 5 3
43 0 5 2
44 0 5 2
45 0 6 0
46 0 6 0
47 0 6 1
48 0 6 1
49 0 6 1
50 0 6 0
51 0 6 1
52 0 6 1
53 0 6 -1
54 0 6 -1
55 0 6 -1
56 0 6 -1
57 0 6 -2
58 0 6 0
59 0 5 -3
60 0 5 -1
61 0 5 -2
62 0 5 -2
63 0 5 -1
64 0 5 -1
65 0 5 0
66 0 5 -1
67 0 5 -1
68 0 5 -3
69 0 5 -3
70 0 5 -3
71 0 5 -3
72 0 5 -3
73 0 5 -3
74 0 5 -4
75 0 4 -4
76 0 4 -4
77 0 5 -3
78 0 5 -3
79 0 5 -2
80 0 5 -2
81 0 5 -2
82 0 5 -2
83 0 5 -2
84 0 5 -2
85 0 5 -1
86 0 5 -1
87 0 5 -1
88 0 5 -2
89 0 5 0
90 0 5 0
91 0 5 0
92 0 5 -1
93 0 5 1
94 0 5 0
95 0 5 0
96 0 5 1
97 0 5 -1
98 0 5 1
99 0 5 1
100 0 5 2
101 0 5 3
102 0 5 2
103 0 4 4
104 0 5 3
105 0 3 5
106 0 4 4
107 0 4 4
108 0 4 4
109 0 4 4
110 0 4 4
111 0 5 3
112 0 5 3
113 0 5 3
114 0 5 2
115 0 5 2
116 0 5 2
117 0 5 2
